Yield_mean,Predicted_Yield,Prediction_Uncertainty,Crop_type,FIELDID,Year,Week
1.85,2.4239786,0.61257744,Maize,FS105754,2018,52
2.08,2.3603528,0.58842903,Maize,FS105754,2019,3
2.08,1.9318924,0.24763638,Maize,FS105754,2019,19
2.08,1.8444698,0.28288224,Maize,FS105754,2019,20
2.08,2.1708567,0.37838086,Maize,FS105754,2019,22
2.08,2.1080904,0.43385866,Maize,FS105754,2019,26
2.08,2.3041337,0.38930547,Maize,FS105754,2019,27
2.08,2.1426659,0.29244342,Maize,FS105754,2019,29
2.08,2.524966,0.46195877,Maize,FS105754,2019,32
2.08,1.7708182,0.29615828,Maize,FS105754,2019,36
2.08,1.7379537,0.26783264,Maize,FS105754,2019,38
2.08,1.9255028,0.36689278,Maize,FS105754,2019,39
2.08,1.8826729,0.23470041,Maize,FS105754,2019,41
2.08,1.7907705,0.32943904,Maize,FS105754,2019,43
2.08,1.8937683,0.30164623,Maize,FS105754,2019,48
4.02,4.206184,0.2453168,Maize,FS105847,2020,6
4.02,4.297371,0.24843003,Maize,FS105847,2020,8
4.02,4.077536,0.21344326,Maize,FS105847,2020,10
4.02,4.2513976,0.2817917,Maize,FS105847,2020,13
4.02,4.3736067,0.35380822,Maize,FS105847,2020,16
4.02,4.2207637,0.19919457,Maize,FS105847,2020,18
4.02,4.262907,0.27288154,Maize,FS105847,2020,20
4.02,4.62778,0.41958413,Maize,FS105847,2020,23
4.02,4.239076,0.21818796,Maize,FS105847,2020,25
4.02,4.4569826,0.26678938,Maize,FS105847,2020,28
4.02,4.227843,0.27526206,Maize,FS105847,2020,32
4.02,4.213098,0.21391086,Maize,FS105847,2020,34
4.02,4.2217574,0.23864584,Maize,FS105847,2020,35
4.02,4.256761,0.20287399,Maize,FS105847,2020,37
4.02,4.265909,0.29732135,Maize,FS105847,2020,39
4.02,4.308724,0.29195616,Maize,FS105847,2020,42
4.02,4.2761955,0.26524016,Maize,FS105847,2020,47
4.02,4.374877,0.26717302,Maize,FS105847,2020,51
5.0,4.826891,0.22767344,Maize,FS105847,2021,11
5.0,4.993466,0.20533839,Maize,FS105847,2021,15
5.0,4.748357,0.25796714,Maize,FS105847,2021,17
5.0,5.041908,0.18149981,Maize,FS105847,2021,18
5.0,4.933487,0.2752357,Maize,FS105847,2021,20
5.0,4.5523543,0.30056414,Maize,FS105847,2021,23
5.0,5.0705123,0.23380172,Maize,FS105847,2021,25
5.0,5.1263256,0.19551688,Maize,FS105847,2021,27
5.0,5.1686516,0.22468401,Maize,FS105847,2021,30
5.0,4.957759,0.23697302,Maize,FS105847,2021,34
5.0,4.9678683,0.16114001,Maize,FS105847,2021,37
5.0,4.781534,0.21700394,Maize,FS105847,2021,39
5.0,4.9968567,0.14163187,Maize,FS105847,2021,41
5.0,5.0209565,0.19386876,Maize,FS105847,2021,46
5.0,4.9804006,0.24198018,Maize,FS105847,2021,47
6.17,6.142602,0.3175922,Maize,FS105847,2023,7
6.17,6.074406,0.24514227,Maize,FS105847,2023,9
6.17,6.167497,0.22340257,Maize,FS105847,2023,10
6.17,6.079045,0.19773802,Maize,FS105847,2023,14
6.17,6.350721,0.22004698,Maize,FS105847,2023,17
6.17,6.2924957,0.1943841,Maize,FS105847,2023,21
6.17,6.135197,0.23397213,Maize,FS105847,2023,24
6.17,6.2065144,0.15323323,Maize,FS105847,2023,26
6.17,6.251605,0.17794889,Maize,FS105847,2023,27
6.17,6.1055546,0.19556664,Maize,FS105847,2023,29
6.17,6.345141,0.16232839,Maize,FS105847,2023,33
6.17,6.277083,0.13935754,Maize,FS105847,2023,34
6.17,6.2207484,0.15009667,Maize,FS105847,2023,36
6.17,6.291891,0.17559162,Maize,FS105847,2023,39
6.17,6.1134925,0.185623,Maize,FS105847,2023,45
6.17,6.34581,0.2403609,Maize,FS105847,2023,46
6.17,6.047697,0.23827693,Maize,FS105847,2023,50
6.17,5.905086,0.32220823,Maize,FS105847,2023,52
4.32,4.3207827,0.16447438,Maize,FS105875,2020,6
4.32,4.2705355,0.17352769,Maize,FS105875,2020,8
4.32,4.4451857,0.1938208,Maize,FS105875,2020,10
4.32,4.4520736,0.20693195,Maize,FS105875,2020,13
4.32,4.375598,0.23211084,Maize,FS105875,2020,16
4.32,4.280066,0.207614,Maize,FS105875,2020,18
4.32,4.3136373,0.24815023,Maize,FS105875,2020,20
4.32,4.38679,0.21766941,Maize,FS105875,2020,23
4.32,4.2945747,0.19487032,Maize,FS105875,2020,25
4.32,4.44032,0.2436514,Maize,FS105875,2020,28
4.32,4.310218,0.25753698,Maize,FS105875,2020,32
4.32,4.254683,0.19605054,Maize,FS105875,2020,34
4.32,4.3060985,0.19320717,Maize,FS105875,2020,35
4.32,4.3349886,0.15494001,Maize,FS105875,2020,37
4.32,4.23553,0.23022085,Maize,FS105875,2020,39
4.32,4.3131475,0.20387249,Maize,FS105875,2020,42
4.32,4.2157993,0.22905211,Maize,FS105875,2020,47
4.32,4.3681054,0.17623998,Maize,FS105875,2020,51
4.6,4.685354,0.2179263,Maize,FS105875,2021,11
4.6,4.72675,0.21683638,Maize,FS105875,2021,15
4.6,4.535512,0.20382537,Maize,FS105875,2021,17
4.6,4.792121,0.22022983,Maize,FS105875,2021,18
4.6,4.687292,0.24596469,Maize,FS105875,2021,20
4.6,4.5612583,0.21244067,Maize,FS105875,2021,23
4.6,4.911485,0.27508152,Maize,FS105875,2021,25
4.6,4.883347,0.28833354,Maize,FS105875,2021,27
4.6,4.8301225,0.21827619,Maize,FS105875,2021,30
4.6,4.8155227,0.23795432,Maize,FS105875,2021,34
4.6,4.7765107,0.20117976,Maize,FS105875,2021,37
4.6,4.7274823,0.19150291,Maize,FS105875,2021,39
4.6,4.686651,0.18403049,Maize,FS105875,2021,41
4.6,4.722377,0.22194463,Maize,FS105875,2021,46
4.6,4.8184905,0.31016406,Maize,FS105875,2021,47
5.86,6.0185184,0.18878421,Maize,FS105875,2023,7
5.86,5.908475,0.19759637,Maize,FS105875,2023,9
5.86,5.9384575,0.19021727,Maize,FS105875,2023,10
5.86,5.9923363,0.22222301,Maize,FS105875,2023,14
5.86,6.0885725,0.25079474,Maize,FS105875,2023,17
5.86,6.033573,0.24975821,Maize,FS105875,2023,21
5.86,5.973833,0.2050016,Maize,FS105875,2023,24
5.86,5.9432693,0.2373558,Maize,FS105875,2023,26
5.86,6.016456,0.19485734,Maize,FS105875,2023,27
5.86,5.917139,0.17774867,Maize,FS105875,2023,29
5.86,6.0827107,0.27418426,Maize,FS105875,2023,33
5.86,6.045248,0.2106127,Maize,FS105875,2023,34
5.86,6.1230726,0.2620517,Maize,FS105875,2023,36
5.86,6.0229964,0.20880799,Maize,FS105875,2023,39
5.86,6.0009737,0.19669181,Maize,FS105875,2023,45
5.86,6.0208282,0.2047548,Maize,FS105875,2023,46
5.86,6.091511,0.21568705,Maize,FS105875,2023,50
5.86,6.0127397,0.2666931,Maize,FS105875,2023,52
4.69,4.5932336,0.17861724,Maize,FS105884,2020,6
4.69,4.5198746,0.16519225,Maize,FS105884,2020,8
4.69,4.4395723,0.2535167,Maize,FS105884,2020,10
4.69,4.627622,0.2532846,Maize,FS105884,2020,13
4.69,4.3677764,0.36247778,Maize,FS105884,2020,16
4.69,4.540225,0.24004544,Maize,FS105884,2020,18
4.69,4.4336314,0.27427435,Maize,FS105884,2020,20
4.69,4.4129815,0.25711,Maize,FS105884,2020,23
4.69,4.3725753,0.29132316,Maize,FS105884,2020,25
4.69,4.325258,0.31362757,Maize,FS105884,2020,28
4.69,4.547751,0.34322074,Maize,FS105884,2020,32
4.69,4.553262,0.2210593,Maize,FS105884,2020,34
4.69,4.3820057,0.28697747,Maize,FS105884,2020,35
4.69,4.6214404,0.20687115,Maize,FS105884,2020,37
4.69,4.377201,0.2796476,Maize,FS105884,2020,39
4.69,4.5485373,0.24934793,Maize,FS105884,2020,42
4.69,4.280506,0.31265378,Maize,FS105884,2020,47
4.69,4.608689,0.19964378,Maize,FS105884,2020,51
4.25,4.737701,0.45325777,Maize,FS105884,2021,11
4.25,4.7331753,0.40371227,Maize,FS105884,2021,15
4.25,4.467731,0.2527346,Maize,FS105884,2021,17
4.25,4.569347,0.26716125,Maize,FS105884,2021,18
4.25,4.45134,0.2946717,Maize,FS105884,2021,20
4.25,4.4001484,0.23416759,Maize,FS105884,2021,23
4.25,4.76841,0.3911207,Maize,FS105884,2021,25
4.25,4.522576,0.3392705,Maize,FS105884,2021,27
4.25,4.3287764,0.23261537,Maize,FS105884,2021,30
4.25,4.493278,0.28000876,Maize,FS105884,2021,34
4.25,4.36973,0.23589545,Maize,FS105884,2021,37
4.25,4.266721,0.20417076,Maize,FS105884,2021,39
4.25,4.4175825,0.24537168,Maize,FS105884,2021,41
4.25,4.5420113,0.2647468,Maize,FS105884,2021,46
4.25,4.5005307,0.34413952,Maize,FS105884,2021,47
8.22,7.150543,0.8542731,Maize,FS105902,2018,6
8.22,7.723609,0.5096543,Maize,FS105902,2018,7
8.22,7.94078,0.47146532,Maize,FS105902,2018,11
8.22,7.8051934,0.49159104,Maize,FS105902,2018,14
8.22,7.8435082,0.44808227,Maize,FS105902,2018,19
8.22,7.8934264,0.4033044,Maize,FS105902,2018,21
8.22,7.8003173,0.37426323,Maize,FS105902,2018,24
8.22,7.891739,0.33144048,Maize,FS105902,2018,26
8.22,7.7567353,0.3881054,Maize,FS105902,2018,30
8.22,7.76349,0.44792625,Maize,FS105902,2018,35
8.22,8.105315,0.33332127,Maize,FS105902,2018,36
8.22,7.6201506,0.38556027,Maize,FS105902,2018,38
8.22,7.747096,0.35237545,Maize,FS105902,2018,40
8.22,7.818087,0.32306233,Maize,FS105902,2018,42
8.22,7.8895736,0.332876,Maize,FS105902,2018,48
8.22,8.014974,0.3678959,Maize,FS105902,2018,52
7.51,7.3578477,0.39533144,Maize,FS105902,2023,7
7.51,7.198665,0.36239365,Maize,FS105902,2023,9
7.51,7.528493,0.241337,Maize,FS105902,2023,10
7.51,7.5724773,0.23068452,Maize,FS105902,2023,14
7.51,7.757464,0.27089053,Maize,FS105902,2023,17
7.51,7.7242346,0.25422093,Maize,FS105902,2023,21
7.51,7.514066,0.25123012,Maize,FS105902,2023,24
7.51,7.6985364,0.19206695,Maize,FS105902,2023,26
7.51,7.559268,0.25808805,Maize,FS105902,2023,27
7.51,7.4944086,0.20539403,Maize,FS105902,2023,29
7.51,7.5645595,0.25145546,Maize,FS105902,2023,33
7.51,7.5674314,0.18181339,Maize,FS105902,2023,34
7.51,7.636893,0.16592984,Maize,FS105902,2023,36
7.51,7.669494,0.19161677,Maize,FS105902,2023,39
7.51,7.5292954,0.2304094,Maize,FS105902,2023,45
7.51,7.4814515,0.27226353,Maize,FS105902,2023,46
7.51,7.5767736,0.24635941,Maize,FS105902,2023,50
7.51,7.4025044,0.296527,Maize,FS105902,2023,52
8.86,8.140677,0.46761265,Maize,FS106060,2018,6
8.86,7.256097,1.0172828,Maize,FS106060,2018,7
8.86,8.426698,0.6011532,Maize,FS106060,2018,11
8.86,8.400307,0.50632745,Maize,FS106060,2018,14
8.86,8.030715,0.665251,Maize,FS106060,2018,19
8.86,7.761719,0.7617989,Maize,FS106060,2018,21
8.86,8.498783,0.40465072,Maize,FS106060,2018,24
8.86,7.982757,0.61394083,Maize,FS106060,2018,26
8.86,7.6445923,0.7907042,Maize,FS106060,2018,30
8.86,7.3054585,1.0430304,Maize,FS106060,2018,33
8.86,8.239566,0.4218561,Maize,FS106060,2018,35
8.86,7.888463,0.79132724,Maize,FS106060,2018,36
8.86,8.351565,0.34476474,Maize,FS106060,2018,38
8.86,8.346102,0.3328304,Maize,FS106060,2018,40
8.86,8.323427,0.3028045,Maize,FS106060,2018,42
8.86,8.53879,0.34941092,Maize,FS106060,2018,48
8.86,8.537972,0.37240925,Maize,FS106060,2018,52
4.61,4.791906,0.2680912,Maize,FS106060,2019,3
4.61,4.62465,0.30577844,Maize,FS106060,2019,19
4.61,4.8760653,0.37131894,Maize,FS106060,2019,20
4.61,4.7369823,0.3019702,Maize,FS106060,2019,22
4.61,5.111772,0.34359577,Maize,FS106060,2019,26
4.61,4.8964863,0.35031152,Maize,FS106060,2019,27
4.61,4.6414585,0.32440597,Maize,FS106060,2019,29
4.61,4.94465,0.28215778,Maize,FS106060,2019,32
4.61,4.733886,0.30711615,Maize,FS106060,2019,36
4.61,5.1366467,0.28110713,Maize,FS106060,2019,38
4.61,5.0436645,0.40256068,Maize,FS106060,2019,39
4.61,5.005997,0.33333862,Maize,FS106060,2019,41
4.61,5.119346,0.36228693,Maize,FS106060,2019,43
4.61,4.9801025,0.35977083,Maize,FS106060,2019,48
4.35,5.3956904,0.6258795,Maize,FS106060,2021,11
4.35,5.568573,0.6794618,Maize,FS106060,2021,15
4.35,5.614762,0.6935848,Maize,FS106060,2021,17
4.35,5.515027,0.5932357,Maize,FS106060,2021,18
4.35,5.572041,0.84034264,Maize,FS106060,2021,20
4.35,5.358833,0.6008337,Maize,FS106060,2021,23
4.35,5.4085298,0.6264254,Maize,FS106060,2021,25
4.35,5.5541167,0.591473,Maize,FS106060,2021,27
4.35,5.5552025,0.64911,Maize,FS106060,2021,30
4.35,5.4618483,0.61855704,Maize,FS106060,2021,34
4.35,5.5470405,0.6943648,Maize,FS106060,2021,37
4.35,5.2960334,0.7337662,Maize,FS106060,2021,39
4.35,5.5728664,0.68318385,Maize,FS106060,2021,41
4.35,5.394645,0.836775,Maize,FS106060,2021,46
4.35,5.323188,0.9832837,Maize,FS106060,2021,47
7.51,7.592642,0.24361917,Maize,FS106060,2023,7
7.51,7.550502,0.24502583,Maize,FS106060,2023,9
7.51,7.6296363,0.23926672,Maize,FS106060,2023,10
7.51,7.5688777,0.23869213,Maize,FS106060,2023,14
7.51,7.5529966,0.19521086,Maize,FS106060,2023,17
7.51,7.4476094,0.18619765,Maize,FS106060,2023,21
7.51,7.5448303,0.24894774,Maize,FS106060,2023,24
7.51,7.613859,0.181754,Maize,FS106060,2023,26
7.51,7.5739007,0.17475799,Maize,FS106060,2023,27
7.51,7.3611164,0.19316947,Maize,FS106060,2023,29
7.51,7.442114,0.1769405,Maize,FS106060,2023,33
7.51,7.495185,0.16708066,Maize,FS106060,2023,34
7.51,7.4192424,0.19008264,Maize,FS106060,2023,36
7.51,7.339823,0.21225429,Maize,FS106060,2023,39
7.51,7.5149627,0.21999712,Maize,FS106060,2023,45
7.51,7.5553975,0.20683219,Maize,FS106060,2023,46
7.51,7.2688117,0.27268633,Maize,FS106060,2023,50
7.51,7.1366796,0.29937002,Maize,FS106060,2023,52
2.2,2.8205686,0.6109781,Maize,FS106063,2018,6
2.2,3.138505,0.73673034,Maize,FS106063,2018,7
2.2,2.7108665,0.5979451,Maize,FS106063,2018,11
2.2,2.9597683,0.7112812,Maize,FS106063,2018,14
2.2,3.704167,0.96858054,Maize,FS106063,2018,19
2.2,3.1508374,0.5982636,Maize,FS106063,2018,21
2.2,2.9768875,0.6095781,Maize,FS106063,2018,24
2.2,2.8377805,0.7445296,Maize,FS106063,2018,26
2.2,3.1644113,0.8277977,Maize,FS106063,2018,30
2.2,3.0995362,0.68434966,Maize,FS106063,2018,35
2.2,3.295312,0.74465257,Maize,FS106063,2018,36
2.2,2.9505885,0.4978704,Maize,FS106063,2018,38
2.2,2.970681,0.8048358,Maize,FS106063,2018,40
2.2,3.0758524,0.81576073,Maize,FS106063,2018,42
2.2,2.8316011,0.6526652,Maize,FS106063,2018,48
2.2,2.8771458,0.659296,Maize,FS106063,2018,52
4.36,4.051192,0.49104,Maize,FS106063,2019,3
4.36,3.7576745,0.45872256,Maize,FS106063,2019,19
4.36,3.6869373,0.4221505,Maize,FS106063,2019,20
4.36,3.7444067,0.4938343,Maize,FS106063,2019,22
4.36,3.9475298,0.34131172,Maize,FS106063,2019,26
4.36,4.076206,0.34488308,Maize,FS106063,2019,27
4.36,3.9403455,0.47798875,Maize,FS106063,2019,29
4.36,4.080276,0.37301517,Maize,FS106063,2019,32
4.36,3.8665566,0.53758174,Maize,FS106063,2019,36
4.36,3.9915335,0.4007473,Maize,FS106063,2019,38
4.36,3.840051,0.46196473,Maize,FS106063,2019,39
4.36,3.8563364,0.4339727,Maize,FS106063,2019,41
4.36,3.7421439,0.6276705,Maize,FS106063,2019,43
4.36,3.5276096,0.76185095,Maize,FS106063,2019,48
3.64,3.6480212,0.33342427,Maize,FS106063,2022,6
3.64,4.050836,0.55722785,Maize,FS106063,2022,7
3.64,3.858638,0.380872,Maize,FS106063,2022,11
3.64,3.6028914,0.44099656,Maize,FS106063,2022,14
3.64,3.336935,0.44001383,Maize,FS106063,2022,18
3.64,3.6945977,0.264409,Maize,FS106063,2022,21
3.64,3.7877731,0.38309604,Maize,FS106063,2022,23
3.64,3.712903,0.30041748,Maize,FS106063,2022,26
3.64,3.5795143,0.43335348,Maize,FS106063,2022,28
3.64,3.6232996,0.33907974,Maize,FS106063,2022,30
3.64,3.6835608,0.33398613,Maize,FS106063,2022,31
3.64,3.825858,0.4482589,Maize,FS106063,2022,33
3.64,4.023994,0.5851373,Maize,FS106063,2022,40
3.64,3.5333416,0.37448108,Maize,FS106063,2022,42
3.64,3.6399395,0.29054436,Maize,FS106063,2022,47
3.64,3.7769504,0.25385287,Maize,FS106063,2022,50
8.43,7.6948314,0.8877138,Maize,FS106063,2023,7
8.43,7.785284,0.66906244,Maize,FS106063,2023,9
8.43,7.9191523,0.5996311,Maize,FS106063,2023,10
8.43,7.576179,0.721013,Maize,FS106063,2023,14
8.43,7.539592,0.8305473,Maize,FS106063,2023,17
8.43,7.365773,0.9644811,Maize,FS106063,2023,21
8.43,7.455929,0.8634048,Maize,FS106063,2023,24
8.43,7.7540236,0.69661325,Maize,FS106063,2023,26
8.43,7.6916943,0.7422321,Maize,FS106063,2023,27
8.43,7.727545,0.76532924,Maize,FS106063,2023,29
8.43,7.6393757,0.65967757,Maize,FS106063,2023,33
8.43,7.696753,0.7183083,Maize,FS106063,2023,34
8.43,7.7661552,0.84033394,Maize,FS106063,2023,36
8.43,7.5387044,1.1035678,Maize,FS106063,2023,39
8.43,7.4283447,0.89067715,Maize,FS106063,2023,45
8.43,7.349904,0.9621091,Maize,FS106063,2023,46
8.43,7.955922,0.5539125,Maize,FS106063,2023,50
8.43,7.7788672,0.74659204,Maize,FS106063,2023,52
3.56,3.5117242,0.39664057,Maize,FS106066,2018,6
3.56,3.626565,0.28594926,Maize,FS106066,2018,7
3.56,3.8571253,0.47932166,Maize,FS106066,2018,11
3.56,3.6406837,0.45415807,Maize,FS106066,2018,14
3.56,3.7661655,0.3307173,Maize,FS106066,2018,19
3.56,3.5142317,0.22962399,Maize,FS106066,2018,21
3.56,3.6121447,0.3724848,Maize,FS106066,2018,24
3.56,3.8084195,0.47772917,Maize,FS106066,2018,26
3.56,3.5854266,0.27550364,Maize,FS106066,2018,30
3.56,3.3779664,0.40555805,Maize,FS106066,2018,33
3.56,3.845397,0.4136148,Maize,FS106066,2018,35
3.56,3.5396771,0.30464664,Maize,FS106066,2018,36
3.56,3.2762237,0.33917552,Maize,FS106066,2018,38
3.56,3.3262677,0.36193106,Maize,FS106066,2018,40
3.56,3.4614854,0.2796114,Maize,FS106066,2018,42
3.56,3.1199965,0.42591724,Maize,FS106066,2018,48
3.55,3.2491577,0.36381862,Maize,FS106066,2020,6
3.55,3.3681967,0.35895425,Maize,FS106066,2020,8
3.55,3.3989708,0.32300204,Maize,FS106066,2020,10
3.55,3.5273206,0.4465826,Maize,FS106066,2020,13
3.55,4.4109187,0.8598279,Maize,FS106066,2020,16
3.55,3.7928236,0.53510267,Maize,FS106066,2020,18
3.55,4.158512,0.6913456,Maize,FS106066,2020,20
3.55,3.7658975,0.51730675,Maize,FS106066,2020,23
3.55,3.9122128,0.58727163,Maize,FS106066,2020,25
3.55,3.844939,0.5363175,Maize,FS106066,2020,28
3.55,3.7684639,0.43102425,Maize,FS106066,2020,32
3.55,3.698873,0.39027524,Maize,FS106066,2020,34
3.55,3.8949118,0.53150654,Maize,FS106066,2020,35
3.55,3.7019029,0.42469248,Maize,FS106066,2020,37
3.55,3.8590088,0.49067682,Maize,FS106066,2020,39
3.55,3.6647685,0.4084023,Maize,FS106066,2020,42
3.55,3.8503299,0.5182482,Maize,FS106066,2020,47
3.55,4.0075927,0.59644216,Maize,FS106066,2020,51
7.53,6.7479167,0.9238916,Maize,FS106066,2021,11
7.53,6.533053,0.8394337,Maize,FS106066,2021,15
7.53,6.8061333,0.6965076,Maize,FS106066,2021,17
7.53,6.8941565,0.67803836,Maize,FS106066,2021,18
7.53,6.477459,1.0140483,Maize,FS106066,2021,20
7.53,6.153774,0.98435235,Maize,FS106066,2021,23
7.53,6.3924785,0.7221215,Maize,FS106066,2021,25
7.53,6.477949,0.86827207,Maize,FS106066,2021,27
7.53,6.647301,0.7154232,Maize,FS106066,2021,30
7.53,6.334302,0.97376454,Maize,FS106066,2021,34
7.53,7.098945,0.55475265,Maize,FS106066,2021,37
7.53,7.027113,0.6992095,Maize,FS106066,2021,39
7.53,6.8628144,0.5881456,Maize,FS106066,2021,41
7.53,6.9073296,0.75771034,Maize,FS106066,2021,46
7.53,6.9431443,0.7357723,Maize,FS106066,2021,47
2.22,2.399875,0.36555195,Maize,FS106178,2018,6
2.22,2.3290474,0.39558402,Maize,FS106178,2018,7
2.22,2.3768542,0.31548333,Maize,FS106178,2018,11
2.22,2.89401,0.65150434,Maize,FS106178,2018,14
2.22,2.5714445,0.36740214,Maize,FS106178,2018,19
2.22,2.5370035,0.45623755,Maize,FS106178,2018,21
2.22,2.2459779,0.408647,Maize,FS106178,2018,24
2.22,2.6417181,0.56722397,Maize,FS106178,2018,26
2.22,2.6666262,0.5322374,Maize,FS106178,2018,30
2.22,2.4596674,0.33707747,Maize,FS106178,2018,33
2.22,2.5669968,0.41822055,Maize,FS106178,2018,35
2.22,2.568839,0.37166575,Maize,FS106178,2018,36
2.22,2.2928622,0.31449705,Maize,FS106178,2018,38
2.22,2.5802038,0.40710378,Maize,FS106178,2018,40
2.22,2.576998,0.49507272,Maize,FS106178,2018,42
2.22,2.492223,0.33055574,Maize,FS106178,2018,48
2.22,2.5525084,0.43922037,Maize,FS106178,2018,52
8.62,8.01016,0.58051467,Maize,FS106178,2021,15
8.62,7.9261556,0.7932575,Maize,FS106178,2021,17
8.62,8.232755,0.5222624,Maize,FS106178,2021,18
8.62,8.105537,0.68778086,Maize,FS106178,2021,20
8.62,7.8409233,0.7344034,Maize,FS106178,2021,23
8.62,7.7812486,0.67037576,Maize,FS106178,2021,25
8.62,7.543494,0.90325737,Maize,FS106178,2021,27
8.62,7.7241974,0.8926644,Maize,FS106178,2021,30
8.62,8.161862,0.5979418,Maize,FS106178,2021,34
8.62,7.9829926,0.7567032,Maize,FS106178,2021,37
8.62,8.144579,0.63865054,Maize,FS106178,2021,39
8.62,7.893625,0.7695091,Maize,FS106178,2021,41
8.62,8.096291,0.7527904,Maize,FS106178,2021,46
8.62,8.175846,0.6945032,Maize,FS106178,2021,47
4.42,4.5543766,0.24745166,Maize,FS106208,2019,3
4.42,4.629416,0.3042393,Maize,FS106208,2019,19
4.42,4.6943955,0.377077,Maize,FS106208,2019,20
4.42,4.5675807,0.28293398,Maize,FS106208,2019,22
4.42,4.5914803,0.2917347,Maize,FS106208,2019,26
4.42,4.3469577,0.27965906,Maize,FS106208,2019,27
4.42,4.7063313,0.2952601,Maize,FS106208,2019,29
4.42,4.9780087,0.44017583,Maize,FS106208,2019,32
4.42,4.440585,0.23306592,Maize,FS106208,2019,36
4.42,4.5038295,0.24729446,Maize,FS106208,2019,38
4.42,4.894868,0.438592,Maize,FS106208,2019,39
4.42,4.5820293,0.25028926,Maize,FS106208,2019,41
4.42,4.7363596,0.43112516,Maize,FS106208,2019,43
4.42,4.682593,0.3643658,Maize,FS106208,2019,48
2.8,3.1655426,0.33223557,Maize,FS106208,2020,6
2.8,3.0276227,0.28589138,Maize,FS106208,2020,8
2.8,2.8303378,0.3195113,Maize,FS106208,2020,10
2.8,3.1088955,0.40781224,Maize,FS106208,2020,13
2.8,3.2898943,0.5503493,Maize,FS106208,2020,16
2.8,3.164489,0.38786036,Maize,FS106208,2020,18
2.8,3.209628,0.3328753,Maize,FS106208,2020,20
2.8,3.1449354,0.34754485,Maize,FS106208,2020,23
2.8,3.102068,0.27153102,Maize,FS106208,2020,25
2.8,3.2538311,0.37628245,Maize,FS106208,2020,28
2.8,3.2579584,0.4305236,Maize,FS106208,2020,32
2.8,3.3092623,0.44512022,Maize,FS106208,2020,34
2.8,3.4170597,0.430885,Maize,FS106208,2020,35
2.8,3.2692513,0.36501846,Maize,FS106208,2020,37
2.8,3.263539,0.48075217,Maize,FS106208,2020,39
2.8,3.1676202,0.3752045,Maize,FS106208,2020,42
2.8,3.07951,0.35224137,Maize,FS106208,2020,47
2.8,2.8031049,0.20958082,Maize,FS106208,2020,51
5.13,4.597957,0.37498227,Maize,FS106208,2021,11
5.13,4.7947307,0.27798215,Maize,FS106208,2021,15
5.13,4.726839,0.40312994,Maize,FS106208,2021,17
5.13,4.5203934,0.30075708,Maize,FS106208,2021,18
5.13,4.7991424,0.30184227,Maize,FS106208,2021,20
5.13,4.695787,0.29139516,Maize,FS106208,2021,23
5.13,4.9515495,0.21347402,Maize,FS106208,2021,25
5.13,4.731059,0.2522533,Maize,FS106208,2021,27
5.13,4.9029756,0.27148402,Maize,FS106208,2021,30
5.13,4.6105494,0.3442439,Maize,FS106208,2021,34
5.13,4.8261867,0.25079134,Maize,FS106208,2021,37
5.13,4.565906,0.3371401,Maize,FS106208,2021,39
5.13,4.746242,0.262624,Maize,FS106208,2021,41
5.13,4.81639,0.36473757,Maize,FS106208,2021,46
5.13,4.6664004,0.5088949,Maize,FS106208,2021,47
2.17,2.7404914,0.4133057,Maize,FS106208,2022,6
2.17,2.4410021,0.2597699,Maize,FS106208,2022,7
2.17,2.466537,0.25316754,Maize,FS106208,2022,11
2.17,2.3844485,0.29655558,Maize,FS106208,2022,14
2.17,2.5898712,0.3298233,Maize,FS106208,2022,18
2.17,2.4455216,0.23154242,Maize,FS106208,2022,21
2.17,2.3563933,0.23237652,Maize,FS106208,2022,23
2.17,2.412924,0.2694978,Maize,FS106208,2022,26
2.17,2.5594192,0.30554533,Maize,FS106208,2022,28
2.17,2.3855681,0.22560893,Maize,FS106208,2022,30
2.17,2.4555283,0.27835673,Maize,FS106208,2022,31
2.17,2.4463778,0.31481904,Maize,FS106208,2022,33
2.17,2.9146922,0.6303063,Maize,FS106208,2022,40
2.17,2.4723847,0.3027608,Maize,FS106208,2022,42
2.17,2.450626,0.27749485,Maize,FS106208,2022,47
2.17,2.3947144,0.29212636,Maize,FS106208,2022,50
8.26,8.401154,0.31485924,Maize,FS106261,2018,6
8.26,8.270533,0.40243015,Maize,FS106261,2018,7
8.26,8.307084,0.29335365,Maize,FS106261,2018,11
8.26,7.939432,0.4239053,Maize,FS106261,2018,14
8.26,7.9783006,0.41230556,Maize,FS106261,2018,19
8.26,8.49312,0.256599,Maize,FS106261,2018,21
8.26,8.492152,0.2490202,Maize,FS106261,2018,24
8.26,8.451439,0.2222367,Maize,FS106261,2018,26
8.26,8.356463,0.27025226,Maize,FS106261,2018,30
8.26,8.121667,0.42150947,Maize,FS106261,2018,33
8.26,8.410943,0.23151806,Maize,FS106261,2018,35
