Yield_mean,Predicted_Yield,Prediction_Uncertainty,Crop_type,FIELDID,Week
6.17,5.7735033,0.33244532,Maize,FS105847,10
6.17,6.273595,0.19698335,Maize,FS105847,14
6.17,6.572361,0.22293615,Maize,FS105847,17
6.17,6.40883,0.22750598,Maize,FS105847,21
6.17,6.275179,0.26824656,Maize,FS105847,24
6.17,6.507595,0.2374277,Maize,FS105847,26
6.17,6.449019,0.25101668,Maize,FS105847,27
6.17,6.4672523,0.15676045,Maize,FS105847,29
6.17,6.666195,0.2674896,Maize,FS105847,33
6.17,6.6541386,0.25463033,Maize,FS105847,34
6.17,6.455626,0.20360829,Maize,FS105847,36
6.17,6.4865847,0.19429785,Maize,FS105847,39
6.17,6.610174,0.24888718,Maize,FS105847,45
6.17,6.701889,0.35609883,Maize,FS105847,46
6.17,6.2334247,0.18794316,Maize,FS105847,50
6.17,5.4935894,0.39846876,Maize,FS105847,52
4.32,4.633769,0.21011977,Maize,FS105875,6
4.32,4.9452944,0.23553903,Maize,FS105875,8
4.32,5.1117125,0.24013078,Maize,FS105875,10
4.32,5.193547,0.30755866,Maize,FS105875,13
4.32,5.1639595,0.26946628,Maize,FS105875,16
4.32,4.5137763,0.22871262,Maize,FS105875,18
4.32,4.5105352,0.2342736,Maize,FS105875,20
4.32,4.6281943,0.22677515,Maize,FS105875,23
4.32,4.573181,0.24828811,Maize,FS105875,25
4.32,4.620181,0.3030845,Maize,FS105875,28
4.32,4.5606155,0.31128308,Maize,FS105875,32
4.32,4.5709467,0.2908299,Maize,FS105875,34
4.32,4.466137,0.24431698,Maize,FS105875,35
4.32,4.304686,0.16468431,Maize,FS105875,37
4.32,4.495734,0.31214684,Maize,FS105875,39
4.32,4.4212265,0.23483145,Maize,FS105875,42
4.32,4.4442015,0.20351033,Maize,FS105875,47
4.32,4.869998,0.3072982,Maize,FS105875,51
4.6,4.9752846,0.20348886,Maize,FS105875,11
4.6,5.5524487,0.23009074,Maize,FS105875,15
4.6,5.310315,0.18294568,Maize,FS105875,17
4.6,5.1065373,0.20067775,Maize,FS105875,18
4.6,4.928713,0.2397641,Maize,FS105875,20
4.6,4.9466486,0.1919179,Maize,FS105875,23
4.6,5.0597897,0.27270272,Maize,FS105875,25
4.6,5.148111,0.29016587,Maize,FS105875,27
4.6,5.209161,0.31697613,Maize,FS105875,30
4.6,5.073302,0.32604483,Maize,FS105875,34
4.6,5.2496185,0.34901267,Maize,FS105875,37
4.6,5.3104234,0.3662491,Maize,FS105875,39
4.6,5.7341113,0.5342401,Maize,FS105875,41
4.6,5.051579,0.36370966,Maize,FS105875,46
4.6,5.037591,0.38498902,Maize,FS105875,47
5.86,6.1401353,0.23802178,Maize,FS105875,7
5.86,5.9344964,0.2795319,Maize,FS105875,9
5.86,5.779929,0.29735547,Maize,FS105875,10
5.86,6.2795935,0.19291143,Maize,FS105875,14
5.86,6.5028076,0.27539372,Maize,FS105875,17
5.86,6.4135213,0.23192936,Maize,FS105875,21
5.86,6.434241,0.21215758,Maize,FS105875,24
5.86,6.657754,0.20663387,Maize,FS105875,26
5.86,6.5056434,0.26865822,Maize,FS105875,27
5.86,6.488194,0.2192328,Maize,FS105875,29
5.86,6.685289,0.34289676,Maize,FS105875,33
5.86,6.7537346,0.37181708,Maize,FS105875,34
5.86,6.4948287,0.26928648,Maize,FS105875,36
5.86,6.513661,0.27068892,Maize,FS105875,39
5.86,6.4635987,0.3018824,Maize,FS105875,45
5.86,6.4353724,0.29650122,Maize,FS105875,46
5.86,6.1694946,0.20650478,Maize,FS105875,50
5.86,5.1277113,0.34061214,Maize,FS105875,52
4.69,4.643815,0.18796113,Maize,FS105884,6
4.69,5.024537,0.25876808,Maize,FS105884,8
4.69,5.1216955,0.25127095,Maize,FS105884,10
4.69,5.462629,0.33711976,Maize,FS105884,13
4.69,5.1445065,0.2622708,Maize,FS105884,16
4.69,4.5929594,0.245856,Maize,FS105884,18
4.69,4.479731,0.22449592,Maize,FS105884,20
4.69,4.6288304,0.2147479,Maize,FS105884,23
4.69,4.301011,0.30932477,Maize,FS105884,25
4.69,4.666016,0.24183592,Maize,FS105884,28
4.69,4.846132,0.3346957,Maize,FS105884,32
4.69,4.785206,0.2631762,Maize,FS105884,34
4.69,4.42765,0.23389429,Maize,FS105884,35
4.69,4.408709,0.21636018,Maize,FS105884,37
4.69,4.406562,0.29055965,Maize,FS105884,39
4.69,4.509749,0.2537865,Maize,FS105884,42
4.69,4.5460267,0.27665567,Maize,FS105884,47
4.69,5.1611605,0.25223947,Maize,FS105884,51
4.25,4.911897,0.21618128,Maize,FS105884,11
4.25,5.5690064,0.25619093,Maize,FS105884,15
4.25,5.2758207,0.21253839,Maize,FS105884,17
4.25,5.007944,0.21485282,Maize,FS105884,18
4.25,4.8441114,0.27721483,Maize,FS105884,20
4.25,4.9318404,0.19212167,Maize,FS105884,23
4.25,5.045668,0.26717028,Maize,FS105884,25
4.25,4.9456697,0.38731715,Maize,FS105884,27
4.25,5.071983,0.32460976,Maize,FS105884,30
4.25,5.0328603,0.35295114,Maize,FS105884,34
4.25,5.174238,0.34109852,Maize,FS105884,37
4.25,5.1168046,0.34016567,Maize,FS105884,39
4.25,5.269841,0.46971545,Maize,FS105884,41
4.25,4.906216,0.31814113,Maize,FS105884,46
4.25,5.000872,0.42922917,Maize,FS105884,47
8.22,7.0279174,0.4344774,Maize,FS105902,6
8.22,7.041661,0.40984905,Maize,FS105902,7
8.22,7.156594,0.4790831,Maize,FS105902,11
8.22,6.6933746,0.5367623,Maize,FS105902,14
8.22,6.748864,0.51818275,Maize,FS105902,19
8.22,6.363515,0.50631297,Maize,FS105902,21
8.22,6.322397,0.48301622,Maize,FS105902,24
8.22,7.15904,0.5273379,Maize,FS105902,26
8.22,6.9174724,0.48525712,Maize,FS105902,30
8.22,6.867221,0.51261985,Maize,FS105902,35
8.22,7.292875,0.48601,Maize,FS105902,36
8.22,6.992922,0.4606193,Maize,FS105902,38
8.22,7.0860415,0.4824115,Maize,FS105902,40
8.22,6.9815197,0.43642336,Maize,FS105902,42
8.22,6.8756866,0.436955,Maize,FS105902,48
8.22,6.675207,0.65843534,Maize,FS105902,52
7.51,6.4995146,0.3968611,Maize,FS105902,7
7.51,6.2197933,0.38285708,Maize,FS105902,9
7.51,6.002557,0.45805693,Maize,FS105902,10
7.51,6.6167464,0.28168163,Maize,FS105902,14
7.51,7.0810413,0.27183452,Maize,FS105902,17
7.51,6.730915,0.31364706,Maize,FS105902,21
7.51,6.5697803,0.3624486,Maize,FS105902,24
7.51,6.9204516,0.26933464,Maize,FS105902,26
7.51,6.971235,0.29996917,Maize,FS105902,27
7.51,7.0487623,0.31752115,Maize,FS105902,29
7.51,7.306591,0.28407988,Maize,FS105902,33
7.51,7.30731,0.2675791,Maize,FS105902,34
7.51,7.486783,0.29950127,Maize,FS105902,36
7.51,7.628203,0.29092193,Maize,FS105902,39
7.51,7.2642255,0.29204333,Maize,FS105902,45
7.51,6.917347,0.39312828,Maize,FS105902,46
7.51,7.049341,0.29717302,Maize,FS105902,50
7.51,5.9214435,0.5213015,Maize,FS105902,52
8.86,7.6344037,0.47241867,Maize,FS106060,6
8.86,7.874426,0.39646345,Maize,FS106060,7
8.86,8.12681,0.43405864,Maize,FS106060,11
8.86,8.012108,0.43759298,Maize,FS106060,14
8.86,7.7096224,0.5839819,Maize,FS106060,19
8.86,7.225108,0.5611713,Maize,FS106060,21
8.86,8.254429,0.50845844,Maize,FS106060,24
8.86,8.008858,0.59597677,Maize,FS106060,26
8.86,7.507963,0.66370183,Maize,FS106060,30
8.86,6.522323,0.7961704,Maize,FS106060,33
8.86,8.232333,0.46764803,Maize,FS106060,35
8.86,8.026535,0.5896156,Maize,FS106060,36
8.86,8.117483,0.39500487,Maize,FS106060,38
8.86,8.177452,0.38787273,Maize,FS106060,40
8.86,7.8839135,0.48273322,Maize,FS106060,42
8.86,8.130309,0.3642171,Maize,FS106060,48
8.86,8.18536,0.57162356,Maize,FS106060,52
4.61,4.7286777,0.23510914,Maize,FS106060,3
4.61,4.379507,0.2584976,Maize,FS106060,19
4.61,4.575495,0.26891378,Maize,FS106060,20
4.61,4.859701,0.32224497,Maize,FS106060,22
4.61,4.6111484,0.21441115,Maize,FS106060,26
4.61,4.684114,0.29953468,Maize,FS106060,27
4.61,5.133595,0.29618722,Maize,FS106060,29
4.61,4.9827733,0.24814186,Maize,FS106060,32
4.61,4.61309,0.4410491,Maize,FS106060,36
4.61,5.1088505,0.34704256,Maize,FS106060,38
4.61,5.0915327,0.30924797,Maize,FS106060,39
4.61,4.950759,0.39311785,Maize,FS106060,41
4.61,4.9073324,0.29122266,Maize,FS106060,43
4.61,4.5907607,0.29161718,Maize,FS106060,48
4.35,5.4668818,0.24984752,Maize,FS106060,11
4.35,6.043228,0.2924464,Maize,FS106060,15
4.35,6.0493736,0.3107698,Maize,FS106060,17
4.35,5.8222704,0.32007617,Maize,FS106060,18
4.35,6.420149,0.5787617,Maize,FS106060,20
4.35,6.115583,0.5564595,Maize,FS106060,23
4.35,6.0291986,0.58069223,Maize,FS106060,25
4.35,5.9237347,0.6608686,Maize,FS106060,27
4.35,6.433986,0.6422542,Maize,FS106060,30
4.35,5.721388,0.6493989,Maize,FS106060,34
4.35,6.270153,0.61018,Maize,FS106060,37
4.35,5.768918,0.45843217,Maize,FS106060,39
4.35,6.2487507,0.5844519,Maize,FS106060,41
4.35,5.8502283,0.6451852,Maize,FS106060,46
4.35,5.731212,0.714035,Maize,FS106060,47
7.51,7.767234,0.26183462,Maize,FS106060,7
7.51,7.8684025,0.23946787,Maize,FS106060,9
7.51,7.0944185,0.2951432,Maize,FS106060,10
7.51,7.4338207,0.25802603,Maize,FS106060,14
7.51,7.303136,0.19741587,Maize,FS106060,17
7.51,7.73768,0.20216474,Maize,FS106060,21
7.51,7.314884,0.21786146,Maize,FS106060,24
7.51,7.735779,0.17417395,Maize,FS106060,26
7.51,7.66525,0.19334693,Maize,FS106060,27
7.51,7.5081882,0.18364932,Maize,FS106060,29
7.51,7.6621165,0.20394029,Maize,FS106060,33
7.51,7.6623254,0.22190963,Maize,FS106060,34
7.51,7.5927825,0.21319939,Maize,FS106060,36
7.51,7.9632673,0.23732206,Maize,FS106060,39
7.51,7.8314404,0.23685163,Maize,FS106060,45
7.51,7.8628635,0.2803712,Maize,FS106060,46
7.51,7.548372,0.2162881,Maize,FS106060,50
7.51,7.342107,0.29860276,Maize,FS106060,52
2.2,3.426698,0.39479205,Maize,FS106063,6
2.2,3.888819,0.43942085,Maize,FS106063,7
2.2,3.4282806,0.4811506,Maize,FS106063,11
2.2,4.4577475,0.54526156,Maize,FS106063,14
2.2,3.7775152,0.47985345,Maize,FS106063,19
2.2,4.4663267,0.45589754,Maize,FS106063,21
2.2,4.32653,0.48930967,Maize,FS106063,24
2.2,4.2814436,1.1307446,Maize,FS106063,26
2.2,4.019969,0.65192837,Maize,FS106063,30
2.2,3.8984785,0.64039814,Maize,FS106063,35
2.2,3.9047973,0.80003816,Maize,FS106063,36
2.2,3.5927546,0.51219386,Maize,FS106063,38
2.2,3.4539306,0.5735927,Maize,FS106063,40
2.2,3.4214172,0.63952225,Maize,FS106063,42
2.2,3.456095,0.559275,Maize,FS106063,48
2.2,3.2917538,0.55046725,Maize,FS106063,52
4.36,4.159258,0.39822182,Maize,FS106063,3
4.36,3.588811,0.3544195,Maize,FS106063,19
4.36,4.07977,0.3177941,Maize,FS106063,20
4.36,4.642836,0.37148643,Maize,FS106063,22
4.36,3.8941467,0.27360508,Maize,FS106063,26
4.36,3.9627151,0.3447806,Maize,FS106063,27
4.36,4.751835,0.2975317,Maize,FS106063,29
4.36,4.137552,0.38662392,Maize,FS106063,32
4.36,3.8440347,0.45968613,Maize,FS106063,36
4.36,3.9453104,0.3752788,Maize,FS106063,38
4.36,3.382541,0.41136435,Maize,FS106063,39
4.36,3.725729,0.421208,Maize,FS106063,41
4.36,3.7479577,0.39312518,Maize,FS106063,43
4.36,3.7428956,0.44679505,Maize,FS106063,48
3.64,3.8752985,0.32768863,Maize,FS106063,6
3.64,4.1262193,0.4448551,Maize,FS106063,7
3.64,4.0651717,0.39213848,Maize,FS106063,11
3.64,3.3439817,0.5637994,Maize,FS106063,14
3.64,3.527388,0.37651986,Maize,FS106063,18
3.64,3.1381104,0.43737185,Maize,FS106063,21
3.64,3.0893173,0.44117308,Maize,FS106063,23
3.64,3.9383752,0.4055847,Maize,FS106063,26
3.64,3.8508499,0.32523888,Maize,FS106063,28
3.64,3.9336812,0.33918598,Maize,FS106063,30
3.64,4.0993876,0.33927533,Maize,FS106063,31
3.64,4.002222,0.43925053,Maize,FS106063,33
3.64,3.546074,0.5227875,Maize,FS106063,40
3.64,3.712109,0.38488296,Maize,FS106063,42
3.64,3.7520313,0.3173368,Maize,FS106063,47
3.64,3.7273245,0.39787576,Maize,FS106063,50
8.43,7.546234,0.5661103,Maize,FS106063,7
8.43,7.649289,0.49173445,Maize,FS106063,9
8.43,7.4392967,0.5663498,Maize,FS106063,10
8.43,7.0048122,0.5676207,Maize,FS106063,14
8.43,7.196478,0.5518188,Maize,FS106063,17
8.43,7.510652,0.61643165,Maize,FS106063,21
8.43,7.081004,0.63004214,Maize,FS106063,24
8.43,7.360124,0.53110725,Maize,FS106063,26
8.43,7.8064537,0.6312914,Maize,FS106063,27
8.43,6.8822985,0.53701323,Maize,FS106063,29
8.43,7.4593067,0.7608307,Maize,FS106063,33
8.43,7.3376117,0.6561835,Maize,FS106063,34
8.43,7.5636888,0.6181961,Maize,FS106063,36
8.43,7.681493,0.6656094,Maize,FS106063,39
8.43,7.3236065,0.5688926,Maize,FS106063,45
8.43,7.470711,0.7215071,Maize,FS106063,46
8.43,7.39341,0.737383,Maize,FS106063,50
8.43,6.8314214,0.7217543,Maize,FS106063,52
3.56,3.4962635,0.28738594,Maize,FS106066,6
3.56,4.325964,0.337969,Maize,FS106066,7
3.56,3.9866955,0.44599557,Maize,FS106066,11
3.56,4.533361,0.4047749,Maize,FS106066,14
3.56,3.292473,0.39173743,Maize,FS106066,19
3.56,4.0214605,0.3572829,Maize,FS106066,21
3.56,4.131771,0.44050896,Maize,FS106066,24
3.56,3.7895555,0.5028894,Maize,FS106066,26
3.56,4.26286,0.3025469,Maize,FS106066,30
3.56,3.7895956,0.42342228,Maize,FS106066,33
3.56,3.9451656,0.29477572,Maize,FS106066,35
3.56,3.4571981,0.3043145,Maize,FS106066,36
3.56,3.4334683,0.28470546,Maize,FS106066,38
3.56,3.2527921,0.36379436,Maize,FS106066,40
3.56,3.9460578,0.47793216,Maize,FS106066,42
3.56,3.122506,0.3865192,Maize,FS106066,48
3.55,3.824275,0.3639104,Maize,FS106066,6
3.55,4.4002037,0.30459315,Maize,FS106066,8
3.55,4.6563096,0.36008194,Maize,FS106066,10
3.55,4.231818,0.47729313,Maize,FS106066,13
3.55,4.6389294,0.4017262,Maize,FS106066,16
3.55,4.118167,0.45038053,Maize,FS106066,18
3.55,4.5523944,0.7221386,Maize,FS106066,20
3.55,3.8105764,0.48930582,Maize,FS106066,23
3.55,3.6507201,0.4035889,Maize,FS106066,25
3.55,4.043615,0.44529992,Maize,FS106066,28
3.55,3.5721395,0.3347046,Maize,FS106066,32
3.55,3.6184707,0.33586323,Maize,FS106066,34
3.55,3.9987218,0.3921392,Maize,FS106066,35
3.55,3.6802397,0.5819025,Maize,FS106066,37
3.55,3.914387,0.4474275,Maize,FS106066,39
3.55,3.4404452,0.511616,Maize,FS106066,42
3.55,3.7818155,0.62063074,Maize,FS106066,47
3.55,3.8782187,0.5828323,Maize,FS106066,51
7.53,5.5432997,0.6751071,Maize,FS106066,11
7.53,5.892955,0.3085667,Maize,FS106066,15
7.53,5.9447064,0.39118135,Maize,FS106066,17
7.53,5.6419163,0.47680765,Maize,FS106066,18
7.53,6.3682837,0.6833876,Maize,FS106066,20
7.53,5.6811357,0.452014,Maize,FS106066,23
7.53,5.8514767,0.6383057,Maize,FS106066,25
7.53,6.6195264,0.7148389,Maize,FS106066,27
7.53,6.3907695,0.64848137,Maize,FS106066,30
7.53,6.1075535,0.62570727,Maize,FS106066,34
7.53,6.308772,0.63907546,Maize,FS106066,37
7.53,6.5656734,0.6275932,Maize,FS106066,39
7.53,6.660481,0.65299225,Maize,FS106066,41
7.53,6.6193194,0.6150316,Maize,FS106066,46
7.53,6.7244716,0.6879319,Maize,FS106066,47
2.22,3.650663,0.5045858,Maize,FS106178,6
2.22,4.040231,0.46663678,Maize,FS106178,7
2.22,3.4816718,0.6170667,Maize,FS106178,11
2.22,4.940588,0.691511,Maize,FS106178,14
2.22,3.5513403,0.5381279,Maize,FS106178,19
2.22,4.257952,0.45035648,Maize,FS106178,21
2.22,4.156927,0.5650947,Maize,FS106178,24
2.22,3.469826,0.63179827,Maize,FS106178,26
2.22,3.7544348,0.6379881,Maize,FS106178,30
2.22,3.7568047,0.67817545,Maize,FS106178,33
2.22,3.6513996,0.72348744,Maize,FS106178,35
2.22,3.4868746,0.6159636,Maize,FS106178,36
2.22,3.685376,0.6966264,Maize,FS106178,38
2.22,3.7790973,0.7950053,Maize,FS106178,40
2.22,3.4444366,0.66333914,Maize,FS106178,42
2.22,3.217499,0.6833539,Maize,FS106178,48
2.22,3.665003,0.9686947,Maize,FS106178,52
8.62,6.4720893,0.43764544,Maize,FS106178,15
8.62,6.9907756,0.67901176,Maize,FS106178,17
8.62,6.521694,0.68889695,Maize,FS106178,18
8.62,7.3762274,0.71493185,Maize,FS106178,20
8.62,7.100783,0.65153456,Maize,FS106178,23
8.62,6.930751,0.7887749,Maize,FS106178,25
8.62,7.6432924,0.67586076,Maize,FS106178,27
8.62,7.2758846,0.72639287,Maize,FS106178,30
8.62,7.3263826,0.8838546,Maize,FS106178,34
8.62,7.197261,0.7260824,Maize,FS106178,37
8.62,7.63427,0.61369264,Maize,FS106178,39
8.62,6.9339004,0.8403339,Maize,FS106178,41
8.62,6.890376,0.9322692,Maize,FS106178,46
8.62,7.83827,0.7391188,Maize,FS106178,47
4.42,4.974151,0.34108174,Maize,FS106208,3
4.42,4.794142,0.2659454,Maize,FS106208,19
4.42,4.979387,0.21623126,Maize,FS106208,20
4.42,5.597288,0.29804966,Maize,FS106208,22
4.42,5.114206,0.2662591,Maize,FS106208,26
4.42,5.2201357,0.28781536,Maize,FS106208,27
4.42,5.543542,0.3719857,Maize,FS106208,29
4.42,5.1819963,0.25194913,Maize,FS106208,32
4.42,4.3888984,0.29479727,Maize,FS106208,36
4.42,5.23989,0.35432398,Maize,FS106208,38
4.42,5.3276906,0.3745578,Maize,FS106208,39
4.42,5.0114446,0.36570948,Maize,FS106208,41
4.42,5.0095963,0.38493845,Maize,FS106208,43
4.42,5.0566893,0.41468275,Maize,FS106208,48
2.8,3.9885178,0.3796158,Maize,FS106208,6
2.8,4.012711,0.40648434,Maize,FS106208,8
2.8,4.178576,0.43564168,Maize,FS106208,10
2.8,4.31797,0.49107987,Maize,FS106208,13
2.8,4.3682637,0.44450063,Maize,FS106208,16
2.8,3.6367407,0.42233115,Maize,FS106208,18
2.8,3.5146856,0.47617322,Maize,FS106208,20
2.8,3.798145,0.45955873,Maize,FS106208,23
2.8,3.4041555,0.49480653,Maize,FS106208,25
2.8,3.9021482,0.5043528,Maize,FS106208,28
2.8,3.5164738,0.4658502,Maize,FS106208,32
2.8,3.8636107,0.52308017,Maize,FS106208,34
2.8,3.520232,0.4058922,Maize,FS106208,35
2.8,3.604332,0.45612177,Maize,FS106208,37
2.8,3.4207532,0.43398854,Maize,FS106208,39
2.8,3.5309665,0.4852901,Maize,FS106208,42
2.8,3.7109344,0.43921575,Maize,FS106208,47
2.8,4.4127507,0.5791687,Maize,FS106208,51
5.13,5.001594,0.37512097,Maize,FS106208,11
5.13,5.7946577,0.34337887,Maize,FS106208,15
5.13,5.773949,0.38301462,Maize,FS106208,17
5.13,5.312709,0.35021675,Maize,FS106208,18
5.13,4.947415,0.3082274,Maize,FS106208,20
5.13,4.9686093,0.2655023,Maize,FS106208,23
5.13,5.3126554,0.34818944,Maize,FS106208,25
5.13,5.349454,0.3951368,Maize,FS106208,27
5.13,5.3728685,0.4023315,Maize,FS106208,30
5.13,5.259107,0.32675475,Maize,FS106208,34
5.13,5.2986794,0.31978342,Maize,FS106208,37
5.13,5.1736107,0.32504162,Maize,FS106208,39
5.13,5.385117,0.3368264,Maize,FS106208,41
5.13,5.272035,0.36032194,Maize,FS106208,46
5.13,5.0723586,0.31152618,Maize,FS106208,47
2.17,3.0125492,0.35988095,Maize,FS106208,6
2.17,2.812571,0.30842987,Maize,FS106208,7
2.17,3.0282776,0.37822598,Maize,FS106208,11
2.17,2.8936524,0.33724368,Maize,FS106208,14
2.17,3.178687,0.35607868,Maize,FS106208,18
2.17,2.6556482,0.27688527,Maize,FS106208,21
2.17,2.5547469,0.28273204,Maize,FS106208,23
2.17,2.9912534,0.40411747,Maize,FS106208,26
2.17,3.2414901,0.34541804,Maize,FS106208,28
2.17,3.0979068,0.3550577,Maize,FS106208,30
2.17,3.1116505,0.37798855,Maize,FS106208,31
2.17,2.7563236,0.3150671,Maize,FS106208,33
2.17,3.371594,0.5628957,Maize,FS106208,40
2.17,2.8961172,0.36547044,Maize,FS106208,42
2.17,2.842527,0.54593134,Maize,FS106208,47
2.17,2.90101,0.31335896,Maize,FS106208,50
8.26,8.54365,0.36532816,Maize,FS106261,6
8.26,8.489898,0.28760782,Maize,FS106261,7
8.26,8.462724,0.21005249,Maize,FS106261,11
8.26,8.239958,0.3030935,Maize,FS106261,14
8.26,7.970215,0.51606846,Maize,FS106261,19
8.26,7.809225,0.4645923,Maize,FS106261,21
8.26,7.2716465,0.49364617,Maize,FS106261,24
8.26,8.138574,0.4370931,Maize,FS106261,26
8.26,7.548441,0.47005153,Maize,FS106261,30
8.26,7.4567695,0.52953124,Maize,FS106261,33
8.26,7.9056964,0.37588128,Maize,FS106261,35
8.26,7.9804387,0.37411347,Maize,FS106261,36
8.26,8.175589,0.31034386,Maize,FS106261,38
8.26,8.169378,0.34829125,Maize,FS106261,40
8.26,8.0436535,0.31522864,Maize,FS106261,42
8.26,7.674538,0.3862437,Maize,FS106261,48
8.26,8.4057665,0.41687706,Maize,FS106261,52
4.63,4.7582846,0.18697216,Maize,FS106261,3
4.63,4.787539,0.21232343,Maize,FS106261,19
4.63,4.717259,0.21336365,Maize,FS106261,20
4.63,4.915168,0.30454794,Maize,FS106261,22
4.63,4.57691,0.20115532,Maize,FS106261,26
4.63,4.6635346,0.27624542,Maize,FS106261,27
4.63,5.290017,0.28390026,Maize,FS106261,29
4.63,4.8460717,0.21633181,Maize,FS106261,32
4.63,4.2549534,0.33898294,Maize,FS106261,36
4.63,4.9641814,0.35028917,Maize,FS106261,38
4.63,5.0748568,0.2923928,Maize,FS106261,39
4.63,5.142241,0.29114148,Maize,FS106261,41
4.63,4.8791313,0.27020225,Maize,FS106261,43
4.63,4.771233,0.24202903,Maize,FS106261,48
6.96,5.5387764,0.27003977,Maize,FS106261,11
6.96,6.1569448,0.22467992,Maize,FS106261,15
6.96,6.0123944,0.21578369,Maize,FS106261,17
6.96,5.7422156,0.2929726,Maize,FS106261,18
6.96,6.767585,0.39073092,Maize,FS106261,20
6.96,6.647411,0.32746002,Maize,FS106261,23
6.96,6.682351,0.3340197,Maize,FS106261,25
6.96,6.2970676,0.3965733,Maize,FS106261,27
6.96,6.9539423,0.32552177,Maize,FS106261,30
6.96,6.3772388,0.4246099,Maize,FS106261,34
6.96,6.7225914,0.33042482,Maize,FS106261,37
6.96,6.255124,0.27985767,Maize,FS106261,39
6.96,6.6167626,0.32383385,Maize,FS106261,41
6.96,6.4781756,0.30542222,Maize,FS106261,46
6.96,6.3713202,0.3591458,Maize,FS106261,47
7.69,7.904478,0.18774658,Maize,FS106261,7
7.69,8.030671,0.24280138,Maize,FS106261,9
7.69,7.878504,0.23778968,Maize,FS106261,10
7.69,7.4808173,0.27186608,Maize,FS106261,14
7.69,7.2960854,0.20137051,Maize,FS106261,17
7.69,7.6908937,0.22440976,Maize,FS106261,21
7.69,7.347003,0.24138045,Maize,FS106261,24
7.69,7.717567,0.18836077,Maize,FS106261,26
7.69,7.6373687,0.21955118,Maize,FS106261,27
7.69,7.435937,0.21739314,Maize,FS106261,29
7.69,7.5364037,0.22213562,Maize,FS106261,33
7.69,7.492434,0.23283453,Maize,FS106261,34
7.69,7.5450444,0.19892049,Maize,FS106261,36
7.69,7.7021403,0.1978561,Maize,FS106261,39
7.69,7.7944527,0.1905084,Maize,FS106261,45
7.69,7.6554627,0.1576336,Maize,FS106261,46
7.69,7.674358,0.13617633,Maize,FS106261,50
7.69,7.2736125,0.39093992,Maize,FS106261,52
7.51,6.802732,0.43567887,Maize,FS106392,6
7.51,6.964508,0.34593984,Maize,FS106392,7
7.51,7.395015,0.453423,Maize,FS106392,11
7.51,6.6747713,0.4166199,Maize,FS106392,14
7.51,6.9346905,0.4507012,Maize,FS106392,19
7.51,6.5330267,0.4373353,Maize,FS106392,21
7.51,6.0921955,0.44962916,Maize,FS106392,24
7.51,7.5228214,0.4159867,Maize,FS106392,26
7.51,7.3550243,0.3864345,Maize,FS106392,30
7.51,7.002168,0.42129728,Maize,FS106392,35
7.51,7.2311115,0.36125547,Maize,FS106392,36
7.51,7.1551423,0.32474566,Maize,FS106392,38
7.51,7.328411,0.35848087,Maize,FS106392,40
7.51,7.2091436,0.33445624,Maize,FS106392,42
7.51,7.183653,0.41024765,Maize,FS106392,48
7.51,7.080454,0.4474954,Maize,FS106392,52
4.63,5.3132634,0.28599572,Maize,FS106392,11
4.63,6.0315204,0.46406066,Maize,FS106392,15
4.63,5.999254,0.4522222,Maize,FS106392,17
4.63,5.5803027,0.3174671,Maize,FS106392,18
4.63,5.289433,0.29583138,Maize,FS106392,20
4.63,5.224446,0.241771,Maize,FS106392,23
4.63,5.3350315,0.32740173,Maize,FS106392,25
4.63,5.3863816,0.41489923,Maize,FS106392,27
4.63,5.5289307,0.5105376,Maize,FS106392,30
4.63,5.4517603,0.44192183,Maize,FS106392,34
4.63,5.566995,0.465075,Maize,FS106392,37
4.63,5.555212,0.5302047,Maize,FS106392,39
4.63,5.67666,0.52446395,Maize,FS106392,41
4.63,5.4585314,0.44970167,Maize,FS106392,46
4.63,5.273148,0.75323653,Maize,FS106392,47
7.21,6.2063704,0.3496314,Maize,FS106392,7
7.21,6.1053014,0.33268455,Maize,FS106392,9
7.21,5.967261,0.40003642,Maize,FS106392,10
7.21,6.5196185,0.22023773,Maize,FS106392,14
7.21,6.679792,0.26793104,Maize,FS106392,17
7.21,6.473227,0.34247178,Maize,FS106392,21
7.21,6.3972764,0.25653923,Maize,FS106392,24
7.21,6.7659526,0.20939903,Maize,FS106392,26
7.21,6.732201,0.26481438,Maize,FS106392,27
7.21,6.805,0.29688382,Maize,FS106392,29
7.21,7.013145,0.2861336,Maize,FS106392,33
7.21,6.893402,0.2701846,Maize,FS106392,34
7.21,7.0128,0.3089885,Maize,FS106392,36
7.21,7.001322,0.27807003,Maize,FS106392,39
7.21,6.6149125,0.31860915,Maize,FS106392,45
7.21,6.72292,0.2916443,Maize,FS106392,46
7.21,6.843859,0.35944244,Maize,FS106392,50
7.21,6.0826464,0.46599647,Maize,FS106392,52
4.57,4.9604936,0.3242013,Maize,FS106601,3
4.57,5.0740767,0.27384332,Maize,FS106601,19
4.57,5.0253863,0.22405343,Maize,FS106601,20
4.57,5.6201515,0.29701638,Maize,FS106601,22
4.57,5.1697,0.24763264,Maize,FS106601,26
4.57,5.255292,0.30535528,Maize,FS106601,27
4.57,5.677406,0.33745798,Maize,FS106601,29
4.57,5.5903926,0.3605104,Maize,FS106601,32
